level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	14	1	3	8	785	265	40	16	94.889320	000
5	1	14	1	3	9	864	265	40	16	93.766136	000
5	1	14	1	3	10	943	265	40	16	95.337334	000
5	1	14	1	3	11	1022	265	40	16	94.938400	000
5	1	14	1	3	12	1101	265	40	16	74.316406	000
5	1	14	1	3	13	1180	265	40	16	94.501831	000
5	1	14	1	3	14	1259	265	40	16	94.501831	000
5	1	14	1	3	15	1338	265	40	16	94.737350	000
5	1	14	1	3	16	1417	265	40	16	94.246704	000
5	1	14	1	3	17	1496	265	40	16	93.745903	000
5	1	14	1	3	18	1575	265	37	16	94.408920	001
5	1	14	1	3	19	1654	265	40	16	93.053970	000
5	1	14	1	3	20	1733	265	37	16	93.053970	001
4	1	14	1	4	0	232	293	1538	16	-1	
5	1	14	1	4	1	232	293	40	16	93.248917	000
5	1	14	1	4	2	311	293	40	16	90.924400	0.00
5	1	14	1	4	3	390	293	40	16	95.660286	000
5	1	14	1	4	4	469	293	40	16	95.336555	000
5	1	14	1	4	5	548	293	40	16	95.953804	000
5	1	14	1	4	6	627	293	40	16	95.039383	000
5	1	14	1	4	7	706	293	40	16	65.187210	0.00
5	1	14	1	4	8	785	293	40	16	93.037033	000
5	1	14	1	4	9	864	293	40	16	93.037033	000
5	1	14	1	4	10	943	293	40	16	94.345200	000
5	1	14	1	4	11	1022	293	40	16	93.367630	000
5	1	14	1	4	12	1101	293	37	16	86.066940	001
5	1	14	1	4	13	1180	293	37	16	94.252831	001
5	1	14	1	4	14	1259	293	37	16	91.580154	001
5	1	14	1	4	15	1338	293	37	16	95.350021	001
5	1	14	1	4	16	1417	293	40	16	94.981827	002
5	1	14	1	4	17	1496	293	40	16	94.692657	002
5	1	14	1	4	18	1575	293	37	16	95.888618	001
5	1	14	1	4	19	1654	293	40	16	92.216553	002
5	1	14	1	4	20	1733	293	37	16	95.004440	001
4	1	14	1	5	0	232	321	1541	16	-1	
5	1	14	1	5	1	232	321	40	16	88.813385	000
5	1	14	1	5	2	311	321	40	16	92.666718	0.00
5	1	14	1	5	3	390	321	40	16	95.669655	000
5	1	14	1	5	4	469	321	40	16	95.369873	000
5	1	14	1	5	5	548	321	40	16	95.944435	000
5	1	14	1	5	6	627	321	40	16	94.175873	000
5	1	14	1	5	7	706	321	40	16	84.467392	000
5	1	14	1	5	8	785	321	40	16	92.581894	000
5	1	14	1	5	9	864	321	37	16	93.654381	001
5	1	14	1	5	10	943	321	37	16	95.160004	001
5	1	14	1	5	11	1022	321	37	16	95.642838	001
5	1	14	1	5	12	1101	321	40	16	94.434158	002
5	1	14	1	5	13	1180	321	40	16	93.095215	002
5	1	14	1	5	14	1259	321	40	16	93.095215	004
5	1	14	1	5	15	1338	321	40	16	93.270287	004
5	1	14	1	5	16	1417	321	40	16	93.270287	004
5	1	14	1	5	17	1496	321	40	16	95.083374	004
5	1	14	1	5	18	1575	321	40	16	95.468369	004
5	1	14	1	5	19	1654	321	40	16	94.272354	003
5	1	14	1	5	20	1733	321	40	16	95.521698	005
4	1	14	1	6	0	232	349	1541	16	-1	
5	1	14	1	6	1	232	349	40	16	90.257179	000
5	1	14	1	6	2	311	349	40	16	92.624771	0.00
5	1	14	1	6	3	390	349	40	16	95.418922	000
5	1	14	1	6	4	469	349	40	16	94.972511	000
5	1	14	1	6	5	548	349	40	16	94.576851	000
5	1	14	1	6	6	627	349	40	16	95.003067	000
5	1	14	1	6	7	706	349	37	16	87.688416	001
5	1	14	1	6	8	785	349	37	16	93.143875	001
5	1	14	1	6	9	864	349	40	16	94.174652	002
5	1	14	1	6	10	943	349	40	16	95.308464	004
5	1	14	1	6	11	1022	349	40	16	94.222359	004
5	1	14	1	6	12	1101	349	40	16	92.099747	005
5	1	14	1	6	13	1180	349	40	16	94.275452	007
5	1	14	1	6	14	1259	349	40	16	94.275452	008
5	1	14	1	6	15	1338	349	40	16	63.067780	008
5	1	14	1	6	16	1417	349	40	16	95.809753	009
5	1	14	1	6	17	1496	349	40	16	94.352730	010
5	1	14	1	6	18	1575	349	40	16	94.095131	013
5	1	14	1	6	19	1654	349	40	16	94.927483	013
5	1	14	1	6	20	1733	349	40	16	79.070282	013
4	1	14	1	7	0	232	377	1541	16	-1	
5	1	14	1	7	1	232	377	40	16	89.734940	000
5	1	14	1	7	2	311	377	40	16	92.214584	0.00
5	1	14	1	7	3	390	377	40	16	94.769150	000
5	1	14	1	7	4	469	377	40	16	90.732277	000
5	1	14	1	7	5	548	377	37	16	87.692070	001
5	1	14	1	7	6	627	377	37	16	94.464500	001
5	1	14	1	7	7	706	377	40	16	90.334793	003
5	1	14	1	7	8	785	377	40	16	94.761452	004
5	1	14	1	7	9	864	377	40	16	90.491142	008
5	1	14	1	7	10	943	377	40	16	66.973763	008
5	1	14	1	7	11	1022	377	37	16	92.863907	011
5	1	14	1	7	12	1101	377	40	16	91.622101	013
5	1	14	1	7	13	1180	377	40	16	93.330704	020
5	1	14	1	7	14	1259	377	40	16	93.755676	018
5	1	14	1	7	15	1338	377	40	16	94.073593	022
5	1	14	1	7	16	1417	377	40	16	93.648018	022
5	1	14	1	7	17	1496	377	40	16	94.133934	025
5	1	14	1	7	18	1575	377	40	16	92.516220	026
5	1	14	1	7	19	1654	377	40	16	92.516220	027
5	1	14	1	7	20	1733	377	40	16	93.837418	028
4	1	14	1	8	0	232	405	1541	16	-1	
5	1	14	1	8	1	232	405	40	16	93.755791	000
5	1	14	1	8	2	311	405	40	16	91.389671	0.00
5	1	14	1	8	3	390	405	40	16	86.478683	000
5	1	14	1	8	4	469	405	37	16	92.983330	001
5	1	14	1	8	5	548	405	40	16	93.135208	002
5	1	14	1	8	6	627	405	40	16	93.924530	006
5	1	14	1	8	7	706	405	37	16	94.289673	011
5	1	14	1	8	8	785	405	40	16	94.117668	014
5	1	14	1	8	9	864	405	37	16	92.397575	021
5	1	14	1	8	10	943	405	40	16	93.568283	023
5	1	14	1	8	11	1022	405	40	16	92.981636	033
5	1	14	1	8	12	1101	405	40	16	95.924881	040
5	1	14	1	8	13	1180	405	37	16	92.785179	041
5	1	14	1	8	14	1259	405	40	16	93.696999	048
5	1	14	1	8	15	1338	405	37	16	94.855942	051
5	1	14	1	8	16	1417	405	40	16	93.814812	059
5	1	14	1	8	17	1496	405	40	16	93.388466	063
5	1	14	1	8	18	1575	405	40	16	92.216873	060
5	1	14	1	8	19	1654	405	40	16	95.560822	062
5	1	14	1	8	20	1733	405	40	16	89.892029	064
4	1	14	1	9	0	232	433	1541	16	-1	
5	1	14	1	9	1	232	433	40	16	93.860130	000
5	1	14	1	9	2	311	433	40	16	72.459213	0.00
5	1	14	1	9	3	390	433	40	16	87.959869	000
5	1	14	1	9	4	469	433	40	16	94.014725	004
5	1	14	1	9	5	548	433	40	16	92.964447	012
5	1	14	1	9	6	627	433	40	16	95.539032	023
5	1	14	1	9	7	706	433	40	16	93.918495	029
5	1	14	1	9	8	785	433	40	16	94.931877	049
5	1	14	1	9	9	864	433	40	16	93.541145	050
5	1	14	1	9	10	943	433	37	16	70.988441	061
5	1	14	1	9	11	1022	433	40	16	95.839859	077
5	1	14	1	9	12	1101	433	40	16	95.043579	079
5	1	14	1	9	13	1180	433	40	16	77.736259	0982
5	1	14	1	9	14	1260	433	39	16	82.983711	100
5	1	14	1	9	15	1339	433	39	16	84.384537	1.04
5	1	14	1	9	16	1418	433	39	16	95.483795	108
5	1	14	1	9	17	1497	433	39	16	95.275574	115
5	1	14	1	9	18	1576	433	39	16	94.891609	120
5	1	14	1	9	19	1655	433	39	16	92.853195	122
5	1	14	1	9	20	1734	433	39	16	92.998184	1.24
4	1	14	1	10	0	232	461	1541	16	-1	
5	1	14	1	10	1	232	461	40	16	95.314926	000
5	1	14	1	10	2	311	461	37	16	71.217438	0.01
5	1	14	1	10	3	390	461	40	16	87.882721	007
5	1	14	1	10	4	469	461	40	16	87.838684	019
5	1	14	1	10	5	548	461	40	16	93.976418	042
5	1	14	1	10	6	627	461	40	16	89.919975	068
5	1	14	1	10	7	706	461	40	16	89.562538	092
5	1	14	1	10	8	786	461	39	16	93.181808	108
5	1	14	1	10	9	865	461	39	16	94.003708	128
5	1	14	1	10	10	944	461	39	16	93.162575	146
5	1	14	1	10	11	1023	461	39	16	93.162575	155
5	1	14	1	10	12	1102	461	36	16	88.658325	171
5	1	14	1	10	13	1181	461	39	16	76.548347	187
5	1	14	1	10	14	1260	461	39	16	92.832024	198
5	1	14	1	10	15	1338	461	40	16	92.679588	206
5	1	14	1	10	16	1417	461	40	16	95.524971	216
5	1	14	1	10	17	1496	461	40	16	95.075317	214
5	1	14	1	10	18	1575	461	40	16	95.075317	220
5	1	14	1	10	19	1654	461	40	16	95.226524	216
5	1	14	1	10	20	1733	461	40	16	91.468811	223
4	1	14	1	11	0	232	489	1541	16	-1	
5	1	14	1	11	1	232	489	40	16	95.155609	000
5	1	14	1	11	2	311	489	40	16	89.823807	012
5	1	14	1	11	3	390	489	37	16	91.811554	051
5	1	14	1	11	4	470	489	36	16	81.892670	1.01
5	1	14	1	11	5	549	489	39	16	93.250648	158
5	1	14	1	11	6	628	489	39	16	93.250648	183
5	1	14	1	11	7	706	489	40	16	93.284073	240
5	1	14	1	11	8	785	489	40	16	94.820587	260
5	1	14	1	11	9	864	489	37	16	95.258987	281
5	1	14	1	11	10	943	489	40	16	94.385986	310
5	1	14	1	11	11	1022	489	37	16	95.525108	321
5	1	14	1	11	12	1101	489	40	16	94.978767	339
5	1	14	1	11	13	1180	489	40	16	94.893181	342
5	1	14	1	11	14	1259	489	40	16	94.009438	359
5	1	14	1	11	15	1338	489	40	16	94.994690	369
5	1	14	1	11	16	1417	489	40	16	92.619583	366
5	1	14	1	11	17	1496	489	40	16	94.627548	365
5	1	14	1	11	18	1575	489	40	16	94.873711	387
5	1	14	1	11	19	1654	489	40	16	79.816818	387
5	1	14	1	11	20	1733	489	40	16	81.645897	387
4	1	14	1	12	0	232	517	1541	16	-1	
5	1	14	1	12	1	232	517	40	16	90.069916	016
5	1	14	1	12	2	312	517	39	16	77.746719	145
5	1	14	1	12	3	390	517	40	16	95.870209	266
5	1	14	1	12	4	469	517	40	16	93.184525	375
5	1	14	1	12	5	548	517	40	16	94.315079	446
5	1	14	1	12	6	627	517	40	16	93.852989	508
5	1	14	1	12	7	706	517	40	16	95.395927	534
5	1	14	1	12	8	785	517	37	16	81.319641	571
5	1	14	1	12	9	864	517	40	16	73.655296	600
5	1	14	1	12	10	943	517	40	16	83.471237	603
5	1	14	1	12	11	1022	517	40	16	73.360611	6.15
5	1	14	1	12	12	1101	517	40	16	89.167152	626
5	1	14	1	12	13	1180	517	40	16	95.959595	634
5	1	14	1	12	14	1259	517	40	16	95.500427	627
5	1	14	1	12	15	1338	517	40	16	95.062866	627
5	1	14	1	12	16	1417	517	40	16	95.062866	629
5	1	14	1	12	17	1496	517	40	16	93.617912	648
5	1	14	1	12	18	1575	517	40	16	93.617912	629
5	1	14	1	12	19	1654	517	40	16	93.289803	642
5	1	14	1	12	20	1733	517	40	16	73.770012	6.27
4	1	14	1	13	0	232	545	1538	16	-1	
5	1	14	1	13	1	232	545	40	16	92.815445	574
5	1	14	1	13	2	311	545	40	16	86.852219	977
5	1	14	1	13	3	379	545	51	16	95.544273	1076
5	1	14	1	13	4	458	545	51	16	95.241173	11.27
5	1	14	1	13	5	537	545	51	16	87.949493	1110
5	1	14	1	13	6	616	545	51	16	94.342751	1127
5	1	14	1	13	7	695	545	51	16	86.038452	10.96
5	1	14	1	13	8	774	545	51	16	90.803749	11.07
5	1	14	1	13	9	853	545	51	16	94.973549	11.05
5	1	14	1	13	10	932	545	51	16	66.427505	10.96
5	1	14	1	13	11	1011	545	48	16	85.694313	10.71
5	1	14	1	13	12	1090	545	51	16	95.953156	10.69
5	1	14	1	13	13	1169	545	51	16	85.753128	1043
5	1	14	1	13	14	1248	545	51	16	95.432213	10.18
5	1	14	1	13	15	1327	545	51	16	93.252213	10.15
5	1	14	1	13	16	1406	545	51	16	89.739365	10.07
5	1	14	1	13	17	1496	545	40	16	89.739365	9.89
5	1	14	1	13	18	1575	545	40	16	93.283051	978
5	1	14	1	13	19	1654	545	40	16	84.282227	969
5	1	14	1	13	20	1733	545	37	16	81.259727	971
3	1	14	2	0	0	220	573	1553	184	-1	
4	1	14	2	1	0	220	573	1553	16	-1	
5	1	14	2	1	1	220	573	52	16	92.738731	39.50
5	1	14	2	1	2	299	573	52	16	92.738731	30.77
5	1	14	2	1	3	378	573	52	16	95.173820	2599
5	1	14	2	1	4	457	573	52	16	87.871284	2313
5	1	14	2	1	5	536	573	52	16	95.145828	2167
5	1	14	2	1	6	615	573	52	16	82.379494	2006
5	1	14	2	1	7	695	573	48	16	92.074234	19.31
5	1	14	2	1	8	774	573	51	16	94.266235	1828
5	1	14	2	1	9	853	573	51	16	94.711678	17.55
5	1	14	2	1	10	932	573	51	16	95.449562	17.08
5	1	14	2	1	11	1011	573	51	16	86.563873	16.70
5	1	14	2	1	12	1090	573	51	16	96.650497	16.08
5	1	14	2	1	13	1169	573	51	16	95.216049	1583
5	1	14	2	1	14	1248	573	51	16	95.035774	1548
5	1	14	2	1	15	1327	573	51	16	79.000397	1514
5	1	14	2	1	16	1406	573	51	16	92.742226	14.82
5	1	14	2	1	17	1485	573	51	16	95.254440	1463
5	1	14	2	1	18	1564	573	51	16	95.552086	1455
5	1	14	2	1	19	1643	573	48	16	83.181030	14.21
5	1	14	2	1	20	1722	573	51	16	84.589020	14.15
4	1	14	2	2	0	220	601	1553	16	-1	
5	1	14	2	2	1	220	601	52	16	94.713196	46.77
5	1	14	2	2	2	299	601	52	16	94.713196	39.33
5	1	14	2	2	3	378	601	52	16	92.805878	3462
5	1	14	2	2	4	457	601	49	16	92.805878	31.11
5	1	14	2	2	5	536	601	52	16	94.454292	2862
5	1	14	2	2	6	615	601	52	16	82.897842	2682
5	1	14	2	2	7	694	601	52	16	77.005981	2513
5	1	14	2	2	8	773	601	52	16	95.504906	2416
5	1	14	2	2	9	852	601	49	16	83.953293	23.31
5	1	14	2	2	10	931	601	52	16	94.303421	2274
5	1	14	2	2	11	1010	601	52	16	94.303421	2210
5	1	14	2	2	12	1089	601	52	16	95.734184	2142
5	1	14	2	2	13	1168	601	52	16	95.998947	2093
5	1	14	2	2	14	1247	601	52	16	94.370384	2056
5	1	14	2	2	15	1326	601	52	16	94.653030	20.14
5	1	14	2	2	16	1405	601	52	16	94.052147	20.02
5	1	14	2	2	17	1485	601	51	16	90.220871	1964
5	1	14	2	2	18	1564	601	51	16	95.650826	1929
5	1	14	2	2	19	1643	601	51	16	93.902657	19.20
5	1	14	2	2	20	1722	601	51	16	93.902657	19.00
4	1	14	2	3	0	232	629	1541	16	-1	
5	1	14	2	3	1	232	629	40	16	90.831642	769
5	1	14	2	3	2	300	629	48	16	94.228470	16.71
5	1	14	2	3	3	378	629	52	16	93.459923	2070
5	1	14	2	3	4	457	629	52	16	95.450256	2225
5	1	14	2	3	5	536	629	52	16	92.829964	2253
5	1	14	2	3	6	615	629	49	16	93.507492	2251
5	1	14	2	3	7	694	629	52	16	93.868790	2278
5	1	14	2	3	8	773	629	49	16	94.745010	2241
5	1	14	2	3	9	852	629	52	16	95.050873	2213
5	1	14	2	3	10	931	629	52	16	93.385735	2184
5	1	14	2	3	11	1010	629	52	16	93.385735	2178
5	1	14	2	3	12	1089	629	49	16	87.193672	21.81
5	1	14	2	3	13	1168	629	52	16	94.880905	2142
5	1	14	2	3	14	1247	629	52	16	95.779190	2166
5	1	14	2	3	15	1326	629	49	16	88.345909	21.71
5	1	14	2	3	16	1405	629	52	16	92.769028	2164
5	1	14	2	3	17	1484	629	52	16	94.334442	2160
5	1	14	2	3	18	1563	629	52	16	81.548325	2158
5	1	14	2	3	19	1642	629	52	16	95.074150	21.76
5	1	14	2	3	20	1721	629	52	16	76.434402	21.59
4	1	14	2	4	0	232	657	1541	16	-1	
5	1	14	2	4	1	232	657	40	16	87.820641	014
5	1	14	2	4	2	312	657	36	16	87.565826	1.81
5	1	14	2	4	3	390	657	40	16	93.910248	448
5	1	14	2	4	4	469	657	40	16	93.667809	667
5	1	14	2	4	5	548	657	40	16	83.246384	848
5	1	14	2	4	6	627	657	40	16	95.369759	992
5	1	14	2	4	7	695	657	51	16	93.813393	1068
5	1	14	2	4	8	774	657	48	16	85.656998	11.51
5	1	14	2	4	9	853	657	51	16	95.878960	1229
5	1	14	2	4	10	932	657	51	16	95.439156	1264
5	1	14	2	4	11	1011	657	51	16	95.439156	13.05
5	1	14	2	4	12	1090	657	51	16	81.472603	13.52
5	1	14	2	4	13	1169	657	48	16	84.055542	1421
5	1	14	2	4	14	1248	657	48	16	81.271423	1441
5	1	14	2	4	15	1327	657	51	16	94.898209	1473
5	1	14	2	4	16	1406	657	48	16	94.802475	1491
5	1	14	2	4	17	1485	657	51	16	94.802475	1518
5	1	14	2	4	18	1564	657	51	16	94.630051	1542
5	1	14	2	4	19	1643	657	48	16	95.930893	1541
5	1	14	2	4	20	1722	657	51	16	89.765335	1569
4	1	14	2	5	0	232	685	1541	16	-1	
5	1	14	2	5	1	232	685	40	16	95.897514	000
5	1	14	2	5	2	311	685	40	16	69.428154	003
5	1	14	2	5	3	390	685	40	16	92.413795	019
5	1	14	2	5	4	469	685	40	16	93.867569	055
5	1	14	2	5	5	548	685	40	16	94.406227	097
5	1	14	2	5	6	628	685	39	16	94.406227	148
5	1	14	2	5	7	707	685	39	16	81.678978	197
5	1	14	2	5	8	785	685	40	16	95.654854	237
5	1	14	2	5	9	864	685	40	16	93.441551	260
5	1	14	2	5	10	943	685	40	16	92.229736	298
5	1	14	2	5	11	1022	685	40	16	92.229736	327
5	1	14	2	5	12	1101	685	40	16	92.779968	349
