level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	8	1	1	1	1636	162	1	53	95.000000	 
2	1	9	0	0	0	176	214	1461	1	-1	
3	1	9	1	0	0	176	214	1461	1	-1	
4	1	9	1	1	0	176	214	1461	1	-1	
5	1	9	1	1	1	176	214	1461	1	95.000000	 
2	1	10	0	0	0	5	221	1627	639	-1	
3	1	10	1	0	0	5	221	1627	639	-1	
4	1	10	1	1	0	121	221	1511	15	-1	
5	1	10	1	1	1	121	221	51	15	92.645050	19.00
5	1	10	1	1	2	205	221	40	15	82.026421	0.00
5	1	10	1	1	3	278	221	40	15	92.630905	000
5	1	10	1	1	4	351	221	40	15	95.128944	0.00
5	1	10	1	1	5	424	221	40	15	95.504417	0.00
5	1	10	1	1	6	497	221	40	15	94.847343	0.00
5	1	10	1	1	7	570	221	40	15	96.235809	000
5	1	10	1	1	8	643	221	40	15	95.645836	000
5	1	10	1	1	9	716	221	40	15	95.739403	0.00
5	1	10	1	1	10	789	221	40	15	94.508827	0.00
5	1	10	1	1	11	862	221	40	15	94.508827	000
5	1	10	1	1	12	935	221	40	15	96.230522	000
5	1	10	1	1	13	1008	221	40	15	95.703796	000
5	1	10	1	1	14	1081	221	40	15	94.139397	0.00
5	1	10	1	1	15	1154	221	40	15	92.910629	0.00
5	1	10	1	1	16	1227	221	40	15	95.820633	000
5	1	10	1	1	17	1300	221	40	15	91.448647	000
5	1	10	1	1	18	1373	221	40	15	93.397491	000
5	1	10	1	1	19	1446	221	40	15	94.996124	0.00
5	1	10	1	1	20	1519	221	40	15	95.497169	0.00
5	1	10	1	1	21	1592	221	40	15	94.045609	0.00
4	1	10	1	2	0	121	247	1511	15	-1	
5	1	10	1	2	1	121	247	51	15	95.790985	18.00
5	1	10	1	2	2	205	247	40	15	71.752052	0.00
5	1	10	1	2	3	278	247	40	15	93.985794	000
5	1	10	1	2	4	351	247	40	15	95.006088	0.00
5	1	10	1	2	5	424	247	40	15	95.028259	0.00
5	1	10	1	2	6	497	247	40	15	94.297195	0.00
5	1	10	1	2	7	570	247	40	15	96.161995	000
5	1	10	1	2	8	643	247	40	15	95.658058	000
5	1	10	1	2	9	716	247	40	15	91.613060	0.00
5	1	10	1	2	10	789	247	40	15	92.396065	0.00
5	1	10	1	2	11	862	247	40	15	95.741463	000
5	1	10	1	2	12	935	247	40	15	95.815414	000
5	1	10	1	2	13	1008	247	40	15	81.297173	000
5	1	10	1	2	14	1081	247	40	15	76.813583	0.00
5	1	10	1	2	15	1154	247	40	15	86.156372	000
5	1	10	1	2	16	1227	247	40	15	96.318459	000
5	1	10	1	2	17	1300	247	40	15	95.622971	000
5	1	10	1	2	18	1373	247	40	15	94.168739	000
5	1	10	1	2	19	1446	247	40	15	86.454147	0.00
5	1	10	1	2	20	1519	247	40	15	93.786758	0.00
5	1	10	1	2	21	1592	247	40	15	84.708397	000
4	1	10	1	3	0	121	273	1508	15	-1	
5	1	10	1	3	1	121	273	51	15	95.314255	17.00
5	1	10	1	3	2	205	273	40	15	74.684494	000
5	1	10	1	3	3	278	273	40	15	93.593498	000
5	1	10	1	3	4	351	273	40	15	94.774040	0.00
5	1	10	1	3	5	424	273	40	15	93.655823	0.00
5	1	10	1	3	6	497	273	40	15	91.855034	0.00
5	1	10	1	3	7	570	273	40	15	96.041443	000
5	1	10	1	3	8	643	273	40	15	95.800728	000
5	1	10	1	3	9	716	273	40	15	95.925209	0.00
5	1	10	1	3	10	789	273	40	15	91.794327	0.00
5	1	10	1	3	11	862	273	40	15	95.722099	000
5	1	10	1	3	12	935	273	40	15	95.794128	000
5	1	10	1	3	13	1008	273	40	15	76.044296	000
5	1	10	1	3	14	1081	273	40	15	87.245834	000
5	1	10	1	3	15	1154	273	40	15	94.755318	000
5	1	10	1	3	16	1227	273	37	15	95.943520	001
5	1	10	1	3	17	1300	273	40	15	95.021408	000
5	1	10	1	3	18	1373	273	40	15	92.989799	000
5	1	10	1	3	19	1446	273	40	15	85.129860	0.00
5	1	10	1	3	20	1519	273	40	15	94.371017	0.00
5	1	10	1	3	21	1592	273	37	15	92.152573	001
4	1	10	1	4	0	121	299	1511	15	-1	
5	1	10	1	4	1	121	299	51	15	95.963799	16.00
5	1	10	1	4	2	205	299	40	15	68.095688	000
5	1	10	1	4	3	278	299	40	15	94.003044	000
5	1	10	1	4	4	351	299	40	15	94.879982	0.00
5	1	10	1	4	5	424	299	40	15	95.097458	0.00
5	1	10	1	4	6	497	299	40	15	93.833939	0.00
5	1	10	1	4	7	570	299	40	15	96.030487	000
5	1	10	1	4	8	643	299	40	15	77.112610	000
5	1	10	1	4	9	716	299	40	15	84.007866	0.00
5	1	10	1	4	10	789	299	40	15	90.497879	0.00
5	1	10	1	4	11	862	299	40	15	95.904633	000
5	1	10	1	4	12	935	299	40	15	91.719315	000
5	1	10	1	4	13	1008	299	37	15	89.887421	001
5	1	10	1	4	14	1081	299	37	15	96.435234	001
5	1	10	1	4	15	1154	299	40	15	93.198196	000
5	1	10	1	4	16	1227	299	37	15	96.142151	001
5	1	10	1	4	17	1300	299	40	15	95.334167	002
5	1	10	1	4	18	1373	299	40	15	95.781754	002
5	1	10	1	4	19	1446	299	37	15	95.453156	001
5	1	10	1	4	20	1519	299	37	15	94.257538	001
5	1	10	1	4	21	1592	299	40	15	90.165268	002
4	1	10	1	5	0	6	325	1626	15	-1	
5	1	10	1	5	1	6	325	59	15	96.459160	Lower
5	1	10	1	5	2	121	325	51	15	92.623726	16.00
5	1	10	1	5	3	205	325	40	15	74.481880	0.00
5	1	10	1	5	4	278	325	40	15	93.689217	000
5	1	10	1	5	5	351	325	40	15	94.622894	0.00
5	1	10	1	5	6	424	325	40	15	95.126205	0.00
5	1	10	1	5	7	497	325	40	15	93.011444	0.00
5	1	10	1	5	8	570	325	40	15	96.014275	000
5	1	10	1	5	9	643	325	40	15	69.647369	000
5	1	10	1	5	10	716	325	40	15	56.654434	0.00
5	1	10	1	5	11	789	325	37	15	91.409424	001
5	1	10	1	5	12	862	325	37	15	95.950066	001
5	1	10	1	5	13	935	325	40	15	95.060043	002
5	1	10	1	5	14	1008	325	37	15	94.277641	001
5	1	10	1	5	15	1081	325	40	15	96.734367	002
5	1	10	1	5	16	1154	325	40	15	96.452736	003
5	1	10	1	5	17	1227	325	40	15	95.350494	003
5	1	10	1	5	18	1300	325	40	15	95.125626	002
5	1	10	1	5	19	1373	325	40	15	95.125626	004
5	1	10	1	5	20	1446	325	40	15	95.233475	003
5	1	10	1	5	21	1519	325	40	15	93.479630	004
5	1	10	1	5	22	1592	325	40	15	92.843269	003
4	1	10	1	6	0	6	351	1626	15	-1	
5	1	10	1	6	1	6	351	91	15	41.065109	Bound
5	1	10	1	6	2	79	347	25	29	41.065109	of
5	1	10	1	6	3	121	351	51	15	85.042686	14.00
5	1	10	1	6	4	205	351	40	15	93.816788	0.00
5	1	10	1	6	5	278	351	40	15	94.355637	0.00
5	1	10	1	6	6	351	351	40	15	94.337059	000
5	1	10	1	6	7	424	351	40	15	94.221939	000
5	1	10	1	6	8	497	351	40	15	87.578987	000
5	1	10	1	6	9	570	351	40	15	85.012421	0.00
5	1	10	1	6	10	643	351	40	15	66.273804	0.00
5	1	10	1	6	11	716	351	37	15	94.606079	001
5	1	10	1	6	12	789	351	40	15	94.457825	002
5	1	10	1	6	13	862	351	40	15	94.672440	003
5	1	10	1	6	14	935	351	40	15	95.520401	003
5	1	10	1	6	15	1008	351	40	15	94.648857	004
5	1	10	1	6	16	1081	351	40	15	94.648857	004
5	1	10	1	6	17	1154	351	40	15	95.182999	003
5	1	10	1	6	18	1227	351	40	15	95.495079	005
5	1	10	1	6	19	1300	351	40	15	96.585968	005
5	1	10	1	6	20	1373	351	40	15	95.816902	006
5	1	10	1	6	21	1446	351	40	15	95.678345	007
5	1	10	1	6	22	1519	351	40	15	95.860909	007
5	1	10	1	6	23	1592	351	40	15	95.451553	008
4	1	10	1	7	0	5	373	1627	29	-1	
5	1	10	1	7	1	5	373	46	29	87.049553	T-bill
5	1	10	1	7	2	121	377	51	15	95.111435	13.00
5	1	10	1	7	3	205	377	40	15	71.751518	000
5	1	10	1	7	4	278	377	40	15	95.261589	000
5	1	10	1	7	5	351	377	40	15	95.261589	0.00
5	1	10	1	7	6	424	377	40	15	92.095383	0.00
5	1	10	1	7	7	497	377	40	15	74.006020	000
5	1	10	1	7	8	570	377	37	15	92.936317	001
5	1	10	1	7	9	643	377	37	15	89.717300	001
5	1	10	1	7	10	716	377	40	15	95.853874	002
5	1	10	1	7	11	789	377	40	15	95.788605	003
5	1	10	1	7	12	862	377	40	15	95.800919	006
5	1	10	1	7	13	935	377	40	15	93.718781	005
5	1	10	1	7	14	1008	377	40	15	95.592422	008
5	1	10	1	7	15	1081	377	37	15	93.125450	011
5	1	10	1	7	16	1154	377	40	15	90.568237	009
5	1	10	1	7	17	1227	377	40	15	94.644608	012
5	1	10	1	7	18	1300	377	37	15	92.947174	011
5	1	10	1	7	19	1373	377	40	15	93.791855	013
5	1	10	1	7	20	1446	377	40	15	94.732132	014
5	1	10	1	7	21	1519	377	40	15	82.022934	015
5	1	10	1	7	22	1592	377	40	15	91.310249	0.14
4	1	10	1	8	0	6	399	1626	29	-1	
5	1	10	1	8	1	6	399	52	29	96.691406	Level
5	1	10	1	8	2	121	403	51	15	94.035797	12.00
5	1	10	1	8	3	205	403	40	15	89.275970	000
5	1	10	1	8	4	278	403	40	15	95.723885	000
5	1	10	1	8	5	351	403	40	15	71.879242	0.00
5	1	10	1	8	6	424	403	40	15	92.936600	0.00
5	1	10	1	8	7	497	403	37	15	84.647720	001
5	1	10	1	8	8	570	403	40	15	95.240746	002
5	1	10	1	8	9	643	403	40	15	87.814514	004
5	1	10	1	8	10	716	403	40	15	94.034515	005
5	1	10	1	8	11	789	403	40	15	95.158279	008
5	1	10	1	8	12	862	403	37	15	94.753807	011
5	1	10	1	8	13	935	403	40	15	95.168045	014
5	1	10	1	8	14	1008	403	40	15	85.810532	017
5	1	10	1	8	15	1081	403	40	15	80.761589	017
5	1	10	1	8	16	1154	403	40	15	91.735764	019
5	1	10	1	8	17	1227	403	40	15	95.109535	026
5	1	10	1	8	18	1300	403	40	15	95.109505	023
5	1	10	1	8	19	1373	403	40	15	95.776794	026
5	1	10	1	8	20	1446	403	40	15	95.044586	026
5	1	10	1	8	21	1519	403	40	15	94.617180	029
5	1	10	1	8	22	1592	403	40	15	91.602081	029
4	1	10	1	9	0	5	429	1627	19	-1	
5	1	10	1	9	1	5	429	90	19	93.260139	(Percent)
5	1	10	1	9	2	121	429	51	15	95.695038	11.00
5	1	10	1	9	3	205	429	40	15	85.509140	0.00
5	1	10	1	9	4	278	429	40	15	93.603119	000
5	1	10	1	9	5	351	429	40	15	93.603119	0.00
5	1	10	1	9	6	424	429	37	15	94.136307	0.01
5	1	10	1	9	7	497	429	40	15	81.854622	002
5	1	10	1	9	8	570	429	40	15	95.193291	005
5	1	10	1	9	9	643	429	40	15	93.825455	008
5	1	10	1	9	10	716	429	40	15	93.082199	009
5	1	10	1	9	11	789	429	40	15	95.381508	015
5	1	10	1	9	12	862	429	37	15	95.368973	021
5	1	10	1	9	13	935	429	40	15	95.777809	025
5	1	10	1	9	14	1008	429	40	15	93.717270	030
5	1	10	1	9	15	1081	429	40	15	95.080704	035
5	1	10	1	9	16	1154	429	40	15	95.591576	038
5	1	10	1	9	17	1227	429	40	15	95.856483	038
5	1	10	1	9	18	1300	429	40	15	93.040665	046
5	1	10	1	9	19	1373	429	40	15	93.338181	045
5	1	10	1	9	20	1446	429	40	15	93.486176	046
5	1	10	1	9	21	1519	429	40	15	93.017609	049
5	1	10	1	9	22	1592	429	40	15	95.089081	047
4	1	10	1	10	0	121	455	1511	15	-1	
5	1	10	1	10	1	121	455	51	15	95.122139	10.00
5	1	10	1	10	2	205	455	40	15	74.129135	000
5	1	10	1	10	3	278	455	40	15	85.638153	000
5	1	10	1	10	4	351	455	40	15	86.759750	000
5	1	10	1	10	5	424	455	40	15	87.206467	002
5	1	10	1	10	6	497	455	40	15	95.021049	004
5	1	10	1	10	7	570	455	37	15	94.065086	011
5	1	10	1	10	8	643	455	40	15	92.562973	016
5	1	10	1	10	9	716	455	40	15	89.218063	018
5	1	10	1	10	10	789	455	40	15	93.792786	028
5	1	10	1	10	11	862	455	40	15	94.421928	035
5	1	10	1	10	12	935	455	40	15	93.985046	042
5	1	10	1	10	13	1008	455	40	15	93.985046	047
5	1	10	1	10	14	1081	455	40	15	94.801865	052
5	1	10	1	10	15	1154	455	40	15	95.843636	058
5	1	10	1	10	16	1227	455	40	15	94.632469	060
5	1	10	1	10	17	1300	455	40	15	91.374771	063
5	1	10	1	10	18	1373	455	40	15	94.890205	074
5	1	10	1	10	19	1446	455	40	15	95.941002	076
5	1	10	1	10	20	1519	455	40	15	94.904381	083
5	1	10	1	10	21	1592	455	40	15	91.910332	079
4	1	10	1	11	0	132	481	1500	15	-1	
5	1	10	1	11	1	132	481	40	15	93.362465	9.00
5	1	10	1	11	2	205	481	40	15	81.810394	000
5	1	10	1	11	3	278	481	37	15	92.075577	001
5	1	10	1	11	4	351	481	40	15	93.928284	003
5	1	10	1	11	5	424	481	40	15	95.634415	005
5	1	10	1	11	6	497	481	40	15	95.119667	015
5	1	10	1	11	7	570	481	40	15	93.948067	022
5	1	10	1	11	8	643	481	40	15	96.010376	033
5	1	10	1	11	9	716	481	40	15	94.556274	042
5	1	10	1	11	10	789	481	40	15	95.036568	049
5	1	10	1	11	11	862	481	40	15	94.384056	057
5	1	10	1	11	12	935	481	37	15	95.146973	071
5	1	10	1	11	13	1008	481	40	15	86.702736	082
5	1	10	1	11	14	1081	481	40	15	93.519989	092
5	1	10	1	11	15	1154	481	40	15	94.525024	095
5	1	10	1	11	16	1227	481	40	15	95.417618	093
5	1	10	1	11	17	1301	481	39	15	93.809525	1.02
5	1	10	1	11	18	1374	481	39	15	92.820580	1.03
5	1	10	1	11	19	1447	481	39	15	82.172501	110
5	1	10	1	11	20	1520	481	39	15	93.438263	119
5	1	10	1	11	21	1593	481	39	15	68.464996	1.24
4	1	10	1	12	0	132	507	1500	15	-1	
5	1	10	1	12	1	132	507	40	15	78.270248	800
5	1	10	1	12	2	205	507	40	15	82.424606	000
5	1	10	1	12	3	278	507	40	15	95.074142	003
5	1	10	1	12	4	351	507	40	15	94.862091	008
5	1	10	1	12	5	424	507	40	15	95.562332	014
5	1	10	1	12	6	497	507	37	15	95.562332	031
5	1	10	1	12	7	570	507	37	15	95.425323	041
5	1	10	1	12	8	643	507	40	15	95.769135	054
5	1	10	1	12	9	716	507	40	15	95.111206	073
5	1	10	1	12	10	789	507	40	15	95.250458	083
5	1	10	1	12	11	863	507	39	15	89.097092	103
5	1	10	1	12	12	936	507	39	15	87.060425	122
5	1	10	1	12	13	1009	507	39	15	95.125244	123
5	1	10	1	12	14	1082	507	39	15	95.602356	135
5	1	10	1	12	15	1155	507	39	15	93.751778	144
5	1	10	1	12	16	1228	507	39	15	93.751778	143
5	1	10	1	12	17	1301	507	39	15	95.446915	154
5	1	10	1	12	18	1374	507	39	15	95.270622	142
5	1	10	1	12	19	1447	507	39	15	91.765488	165
5	1	10	1	12	20	1520	507	39	15	95.264977	165
5	1	10	1	12	21	1593	507	39	15	78.549728	1.77
4	1	10	1	13	0	132	533	1500	15	-1	
5	1	10	1	13	1	132	533	40	15	92.594299	700
5	1	10	1	13	2	205	533	40	15	93.820518	000
5	1	10	1	13	3	278	533	40	15	95.115715	019
5	1	10	1	13	4	351	533	40	15	94.136803	030
5	1	10	1	13	5	424	533	40	15	94.136803	044
5	1	10	1	13	6	497	533	40	15	95.818230	073
5	1	10	1	13	7	571	533	39	15	91.565659	1.02
5	1	10	1	13	8	644	533	39	15	94.993149	115
5	1	10	1	13	9	717	533	39	15	95.316910	127
5	1	10	1	13	10	790	533	39	15	95.889091	142
5	1	10	1	13	11	863	533	39	15	95.408928	159
5	1	10	1	13	12	936	533	39	15	86.455887	178
5	1	10	1	13	13	1009	533	39	15	91.751900	1.88
5	1	10	1	13	14	1082	533	36	15	93.426575	191
5	1	10	1	13	15	1154	533	40	15	94.349518	212
5	1	10	1	13	16	1227	533	40	15	93.931938	215
5	1	10	1	13	17	1300	533	40	15	94.931519	212
5	1	10	1	13	18	1373	533	40	15	94.931259	219
5	1	10	1	13	19	1446	533	37	15	95.688080	221
5	1	10	1	13	20	1519	533	40	15	95.124123	229
5	1	10	1	13	21	1592	533	40	15	95.124123	243
4	1	10	1	14	0	132	559	1497	15	-1	
5	1	10	1	14	1	132	559	40	15	77.808746	600
5	1	10	1	14	2	205	559	37	15	93.634964	001
5	1	10	1	14	3	279	559	36	15	92.796837	111
5	1	10	1	14	4	352	559	39	15	72.023033	1.05
5	1	10	1	14	5	425	559	39	15	95.491882	123
5	1	10	1	14	6	498	559	36	15	91.356766	171
5	1	10	1	14	7	571	559	39	15	94.516510	199
5	1	10	1	14	8	643	559	40	15	95.839180	219
5	1	10	1	14	9	716	559	40	15	95.839180	228
5	1	10	1	14	10	789	559	37	15	93.820129	241
5	1	10	1	14	11	862	559	37	15	95.671059	271
5	1	10	1	14	12	935	559	40	15	94.151108	283
5	1	10	1	14	13	1008	559	37	15	89.089195	3.01
5	1	10	1	14	14	1081	559	40	15	87.966545	3.04
5	1	10	1	14	15	1154	559	40	15	91.317238	293
5	1	10	1	14	16	1227	559	40	15	95.928337	303
5	1	10	1	14	17	1300	559	40	15	95.073967	305
5	1	10	1	14	18	1373	559	40	15	95.395752	319
5	1	10	1	14	19	1446	559	40	15	87.998329	314
5	1	10	1	14	20	1519	559	37	15	94.845367	321
5	1	10	1	14	21	1592	559	37	15	94.903114	321
4	1	10	1	15	0	132	585	1500	15	-1	
5	1	10	1	15	1	132	585	40	15	94.865448	500
5	1	10	1	15	2	205	585	40	15	92.598824	043
5	1	10	1	15	3	278	585	40	15	95.849449	509
5	1	10	1	15	4	351	585	40	15	93.333359	342
5	1	10	1	15	5	424	585	40	15	94.247215	324
5	1	10	1	15	6	497	585	40	15	91.335762	389
5	1	10	1	15	7	570	585	40	15	92.487732	4.07
5	1	10	1	15	8	643	585	40	15	77.662361	3.82
5	1	10	1	15	9	716	585	40	15	95.180931	397
5	1	10	1	15	10	789	585	40	15	92.565178	426
5	1	10	1	15	11	862	585	40	15	95.899765	423
5	1	10	1	15	12	935	585	40	15	95.287979	443
5	1	10	1	15	13	1008	585	40	15	95.171783	443
5	1	10	1	15	14	1081	585	40	15	95.908646	446
5	1	10	1	15	15	1154	585	40	15	96.051071	437
5	1	10	1	15	16	1227	585	40	15	95.319969	449
5	1	10	1	15	17	1300	585	40	15	94.719833	429
5	1	10	1	15	18	1373	585	40	15	95.213669	438
5	1	10	1	15	19	1446	585	37	15	92.547844	431
5	1	10	1	15	20	1519	585	40	15	96.221107	435
5	1	10	1	15	21	1592	585	40	15	96.020142	459
4	1	10	1	16	0	131	611	1501	15	-1	
5	1	10	1	16	1	131	611	41	15	94.137589	400
5	1	10	1	16	2	205	611	40	15	94.070221	7.03
5	1	10	1	16	3	267	611	48	15	93.550247	1531
5	1	10	1	16	4	351	611	37	15	93.550247	891
5	1	10	1	16	5	424	611	40	15	93.050842	757
5	1	10	1	16	6	497	611	40	15	87.230835	777
5	1	10	1	16	7	570	611	40	15	89.894585	752
5	1	10	1	16	8	643	611	40	15	88.729362	719
5	1	10	1	16	9	716	611	40	15	76.905823	6983
5	1	10	1	16	10	789	611	40	15	94.041748	7.03
5	1	10	1	16	11	862	611	40	15	81.273094	7.05
5	1	10	1	16	12	935	611	40	15	92.028656	700
5	1	10	1	16	13	1008	611	40	15	95.563637	697
5	1	10	1	16	14	1081	611	40	15	96.484268	687
5	1	10	1	16	15	1154	611	40	15	94.237862	676
5	1	10	1	16	16	1227	611	40	15	96.363777	653
5	1	10	1	16	17	1300	611	40	15	95.585533	656
5	1	10	1	16	18	1373	611	40	15	95.263237	637
5	1	10	1	16	19	1446	611	40	15	96.083031	627
5	1	10	1	16	20	1519	611	40	15	95.824432	636
5	1	10	1	16	21	1592	611	40	15	72.633667	6.35
4	1	10	1	17	0	132	637	1500	15	-1	
5	1	10	1	17	1	132	637	40	15	95.984772	3.00
5	1	10	1	17	2	193	637	52	15	96.485352	36.95
5	1	10	1	17	3	266	637	52	15	96.451317	31.80
5	1	10	1	17	4	340	637	48	15	95.904053	19.71
5	1	10	1	17	5	413	637	51	15	95.904053	1564
5	1	10	1	17	6	486	637	48	15	78.298828	1451
5	1	10	1	17	7	559	637	51	15	87.888802	13.59
5	1	10	1	17	8	632	637	51	15	92.007294	12.44
5	1	10	1	17	9	705	637	51	15	94.800621	11.83
5	1	10	1	17	10	778	637	51	15	94.539970	1143
5	1	10	1	17	11	851	637	51	15	84.657471	1125
5	1	10	1	17	12	924	637	51	15	96.516159	11.09
5	1	10	1	17	13	997	637	51	15	96.345497	10.83
5	1	10	1	17	14	1070	637	51	15	78.408485	1053
5	1	10	1	17	15	1143	637	48	15	89.421524	10.31
5	1	10	1	17	16	1227	637	40	15	69.636414	088
5	1	10	1	17	17	1300	637	40	15	59.045860	9.85
5	1	10	1	17	18	1373	637	40	15	78.903381	9.88
5	1	10	1	17	19	1446	637	40	15	93.657646	992
5	1	10	1	17	20	1519	637	40	15	87.032173	056
5	1	10	1	17	21	1592	637	40	15	80.473038	953
4	1	10	1	18	0	132	663	1500	15	-1	
5	1	10	1	18	1	132	663	40	15	75.845383	2.00
5	1	10	1	18	2	193	663	52	15	95.396339	45.97
5	1	10	1	18	3	266	663	52	15	95.931892	33.16
5	1	10	1	18	4	339	663	52	15	95.964935	29.69
5	1	10	1	18	5	412	663	52	15	75.922714	25.57
5	1	10	1	18	6	485	663	52	15	86.311157	23.27
5	1	10	1	18	7	558	663	52	15	90.229080	21.35
5	1	10	1	18	8	631	663	52	15	93.047569	20.14
5	1	10	1	18	9	705	663	48	15	95.126778	19.21
5	1	10	1	18	10	778	663	48	15	95.553711	18.01
5	1	10	1	18	11	851	663	51	15	96.170265	17.50
5	1	10	1	18	12	924	663	51	15	96.830490	16.84
5	1	10	1	18	13	997	663	51	15	96.798607	16.66
5	1	10	1	18	14	1070	663	51	15	96.039589	16.40
5	1	10	1	18	15	1143	663	51	15	95.701416	1599
5	1	10	1	18	16	1216	663	51	15	95.760918	1568
5	1	10	1	18	17	1289	663	51	15	77.903877	1542
5	1	10	1	18	18	1362	663	51	15	85.653549	1534
5	1	10	1	18	19	1435	663	51	15	95.746956	1523
5	1	10	1	18	20	1508	663	51	15	90.797478	15.09
